EEG_Fp1,EEG_Fp2
-0.000131,-0.000119
-0.000111,-7.8e-05
-0.000117,-7.2e-05
-0.00013,-5.5e-05
-0.000158,-6.9e-05
-0.000142,-6.1e-05
-0.000118,-3.2e-05
-0.000133,-6e-05
-0.00013,-6.8e-05
-0.000129,-8.5e-05
-0.000126,-7.8e-05
-0.000131,-6.9e-05
-0.000132,-5.4e-05
-0.000129,-4e-05
-0.000114,-3.1e-05
-0.000121,-3.3e-05
-0.000131,-3.3e-05
-0.000137,-3.6e-05
-0.000122,-1.2e-05
-0.000114,-2.6e-05
-9.3e-05,-7e-06
-6e-05,2.7e-05
-7.8e-05,1e-05
-6.8e-05,2.7e-05
-0.000101,2e-05
-0.00011,3.4e-05
-9.2e-05,3.4e-05
-0.000106,2.4e-05
-8.4e-05,2.5e-05
-8.3e-05,1.4e-05
-7.1e-05,3.5e-05
-7.5e-05,2.8e-05
-0.000106,8e-06
-9.4e-05,1.7e-05
-7.7e-05,4.3e-05
-8.6e-05,1.6e-05
-9e-05,-9e-06
-6.6e-05,0.0
-2.9e-05,5e-06
-4.2e-05,-2.1e-05
-6.9e-05,-4e-05
-6.6e-05,-2.7e-05
-0.000122,-3.8e-05
-0.000166,-4e-05
-0.000143,-1.6e-05
-0.000153,-2.4e-05
-0.000145,-9e-06
-0.000134,-8e-06
-0.000131,1.8e-05
-0.000137,-3.1e-05
-0.000148,-8.4e-05
-0.00014,-8.8e-05
-0.000121,-7.7e-05
-0.000119,-3e-05
-0.000123,3e-06
-0.00014,-1e-05
-0.000122,-3e-05
-0.000104,-8.3e-05
-7.6e-05,-6.9e-05
-7.7e-05,-7.4e-05
-6.8e-05,-7.2e-05
-4.4e-05,-7.2e-05
-4.8e-05,-7.1e-05
-3.8e-05,-6.1e-05
-5.1e-05,-6.3e-05
-0.0001,-5.5e-05
-0.000112,-5.5e-05
-0.000103,-6.7e-05
-9.8e-05,-7.6e-05
-8.9e-05,-7.2e-05
-0.000103,-8e-05
-0.000107,-7.8e-05
-0.000109,-7.5e-05
-0.00012,-8.5e-05
-0.000117,-8.1e-05
-0.000135,-9.2e-05
-0.000116,-7.5e-05
-0.000114,-7.1e-05
-0.000128,-8.4e-05
-0.000138,-8e-05
-0.000157,-7.9e-05
-0.000143,-2.7e-05
-0.000119,1.2e-05
-0.000125,1e-05
-0.000123,1e-05
-0.000121,-5e-06
-8e-05,1.7e-05
-0.000103,3e-06
-0.000121,-3.5e-05
-0.000152,-0.000104
-0.000133,-7.9e-05
-8.4e-05,-2.4e-05
-0.000104,-4.2e-05
-0.000114,-6e-05
-0.000108,-6.2e-05
-0.000107,-5.7e-05
-8e-05,-2.2e-05
-7.6e-05,-2.4e-05
-9.1e-05,-1.7e-05
-9.3e-05,-1.7e-05
-0.000113,-3.4e-05
-0.000101,-2e-05
-0.0001,-3.2e-05
-9.7e-05,-4.8e-05
-9.8e-05,-4.6e-05
-9.6e-05,-4.7e-05
-0.000106,-5.5e-05
-9e-05,-4.6e-05
-7.6e-05,-4e-05
-7.7e-05,-3.6e-05
-6.9e-05,-2.6e-05
-5.9e-05,-3.2e-05
-6.1e-05,-3.4e-05
-4.3e-05,-1.6e-05
-7.6e-05,-4.2e-05
-6.8e-05,-3.5e-05
-7.7e-05,-3.3e-05
-8.2e-05,-4.2e-05
-9.1e-05,-4.6e-05
-8.8e-05,-4.1e-05
-7.2e-05,-1.9e-05
-6.6e-05,-1.6e-05
-6.2e-05,-8e-06
