EEG_Fp1,EEG_Fp2
-6.8e-05,-6e-05
-7.7e-05,-7.6e-05
-9.5e-05,-8.4e-05
-9.9e-05,-8.4e-05
-0.000119,-0.0001
-0.000113,-9.9e-05
-0.000124,-0.000107
-0.000142,-0.000118
-0.000139,-0.000116
-0.000141,-0.000134
-0.000131,-0.000118
-0.000133,-0.000106
-0.000149,-0.000123
-0.000149,-0.000123
-0.000139,-0.000117
-0.000134,-0.000125
-0.000139,-0.000122
-0.000148,-0.000129
-0.000129,-0.000111
-0.000129,-0.000111
-0.000147,-0.000137
-0.000135,-0.000124
-0.000131,-0.0001
-0.000129,-8e-05
-0.000121,-9e-05
-0.00012,-0.0001
-0.000126,-9.2e-05
-0.000139,-9.9e-05
-0.000143,-0.000104
-0.000138,-0.000116
-0.000127,-9.3e-05
-0.000137,-8.5e-05
-0.000138,-9.5e-05
-0.000131,-9.3e-05
-0.000127,-9.8e-05
-0.00013,-0.000101
-0.000147,-0.000116
-0.000148,-0.000131
-0.000135,-0.000106
-0.00012,-8.9e-05
-0.000105,-7.2e-05
-0.00013,-0.000106
-0.000132,-0.000105
-0.000107,-8.5e-05
-0.000107,-7.8e-05
-0.000121,-8.3e-05
-0.000117,-8.9e-05
-0.00013,-0.000104
-0.000119,-8.2e-05
-8.8e-05,-7.7e-05
-8.4e-05,-7.1e-05
-9.8e-05,-7.6e-05
-9.5e-05,-7.4e-05
-0.0001,-8.3e-05
-0.000104,-9e-05
-0.000107,-9.4e-05
-0.000107,-8.9e-05
-9.1e-05,-7.1e-05
-0.000107,-9.2e-05
-9.8e-05,-9.5e-05
-0.000102,-0.00011
-9.8e-05,-9.2e-05
-9.3e-05,-6.6e-05
-9.9e-05,-8.3e-05
-9.8e-05,-9.4e-05
-0.0001,-0.000102
-0.000102,-9.7e-05
-0.000101,-8.9e-05
-0.0001,-9.6e-05
-8.1e-05,-7.9e-05
-8.8e-05,-9.3e-05
-8.9e-05,-8.9e-05
-8.6e-05,-8.5e-05
-9.4e-05,-8.5e-05
-9.9e-05,-8.6e-05
-8.9e-05,-8.9e-05
-9e-05,-7.8e-05
-8.6e-05,-7.1e-05
-9e-05,-8e-05
-9.6e-05,-8.8e-05
-9e-05,-7.8e-05
-7.5e-05,-6.9e-05
-7.6e-05,-8.4e-05
-7.2e-05,-7.2e-05
-9.1e-05,-8.5e-05
-8.3e-05,-8.2e-05
-8.4e-05,-7.4e-05
-7.6e-05,-6.4e-05
-7.3e-05,-6.4e-05
-8.6e-05,-9.7e-05
-8.8e-05,-7.6e-05
-7.6e-05,-6.9e-05
-8.5e-05,-6.6e-05
-6.9e-05,-5.3e-05
-7.2e-05,-6.2e-05
-6.6e-05,-6.2e-05
-8.5e-05,-8.3e-05
-9.3e-05,-8.5e-05
-8.9e-05,-8.8e-05
-8.1e-05,-6.9e-05
-8.5e-05,-6.6e-05
-8.4e-05,-7e-05
-7.4e-05,-6.6e-05
-6.7e-05,-5.9e-05
-7.1e-05,-5.5e-05
-7.8e-05,-6.8e-05
-7.4e-05,-6e-05
-7.4e-05,-6.8e-05
-6.4e-05,-6e-05
-8e-05,-6.5e-05
-8.2e-05,-7.3e-05
-8.4e-05,-8.9e-05
-7.2e-05,-7.2e-05
-7.3e-05,-5.7e-05
-7.3e-05,-5.6e-05
-7.8e-05,-6.6e-05
-6.4e-05,-4.8e-05
-9.4e-05,-7e-05
-8.5e-05,-8.7e-05
-6.8e-05,-8.4e-05
-7.3e-05,-7.5e-05
-5.9e-05,-3.8e-05
-6.2e-05,-2.9e-05
-5.1e-05,-2.1e-05
-3.3e-05,-2.5e-05
-4.4e-05,-2.5e-05
-5.5e-05,-4.6e-05
-5.4e-05,-5.1e-05
-5.1e-05,-5.4e-05
-3.7e-05,-3.8e-05
-4.6e-05,-3.9e-05
-4.5e-05,-4.1e-05
-3.8e-05,-3.9e-05
-4.3e-05,-4e-05
-2.5e-05,-2.8e-05
-4e-05,-3.4e-05
-4.7e-05,-3.3e-05
-4.6e-05,-3.9e-05
-5e-05,-4e-05
-4.6e-05,-4.8e-05
-5.5e-05,-4e-05
-3.4e-05,-3.9e-05
-2.9e-05,-3.4e-05
-2.3e-05,-2e-05
-3.7e-05,-3.2e-05
-2.6e-05,-1.4e-05
-4.8e-05,-2.4e-05
-4.2e-05,-1.7e-05
-3.9e-05,-3.1e-05
-3e-05,-2.2e-05
-4.1e-05,-3.5e-05
-4.6e-05,-4.7e-05
-6.1e-05,-4.2e-05
-6.2e-05,-6e-05
-4.4e-05,-3e-05
-5.6e-05,-3.1e-05
-0.000104,-8.7e-05
-8.7e-05,-8.6e-05
-3.3e-05,-2.7e-05
-3.3e-05,-3.8e-05
-3.8e-05,-3.3e-05
-3.3e-05,-3.6e-05
-4.5e-05,-6.8e-05
-5.8e-05,-8.5e-05
-5.8e-05,-5.8e-05
-5.3e-05,-5.2e-05
-6.7e-05,-0.000111
-5.4e-05,-0.000142
-6.5e-05,-7.4e-05
-1.7e-05,2e-05
-2.6e-05,-7e-06
-3.4e-05,-5.1e-05
-2.3e-05,-4.6e-05
-2.2e-05,-5.2e-05
-2.5e-05,-5.8e-05
-2e-05,-7.7e-05
-5e-06,-8.4e-05
-3e-05,-7.4e-05
-3.9e-05,-7.7e-05
-2e-05,-6.7e-05
-9e-06,-7.6e-05
-3.9e-05,-0.000131
-3.8e-05,-0.000123
-3.1e-05,-9.7e-05
-2.4e-05,-9.7e-05
-9e-06,-8.8e-05
-2.4e-05,-0.0001
-3.4e-05,-0.00012
-2.3e-05,-0.000114
-3e-05,-0.000121
-3.2e-05,-0.000121
-1.8e-05,-0.0001
-3.1e-05,-0.000122
-2.5e-05,-0.000115
-1.6e-05,-8.5e-05
-4.3e-05,-0.000104
-3e-05,-9.3e-05
-3.9e-05,-7.8e-05
-4.3e-05,-9.1e-05
-4.5e-05,-0.000101
-5.2e-05,-0.000107
-3.6e-05,-8.3e-05
-5.1e-05,-0.000107
-3.8e-05,-0.0001
-5.3e-05,-9.7e-05
-5.7e-05,-9.7e-05
-3.8e-05,-7.9e-05
-4.1e-05,-6.9e-05
-3.1e-05,-8.2e-05
-5.5e-05,-7.7e-05
-5.1e-05,-9.2e-05
-6e-05,-9.2e-05
-5.5e-05,-0.000104
-5.5e-05,-9.1e-05
-2.6e-05,-5.5e-05
-3.3e-05,-6.5e-05
-2.9e-05,-8.9e-05
-3.8e-05,-7.7e-05
-3.8e-05,-6.9e-05
-2.1e-05,-4.2e-05
-3.1e-05,-5.1e-05
-3.7e-05,-6.4e-05
-4.1e-05,-7.6e-05
-4.9e-05,-6.5e-05
-4.9e-05,-4.7e-05
-3.5e-05,-4.2e-05
-3.7e-05,-4.5e-05
-4.2e-05,-5.5e-05
-4.6e-05,-6.4e-05
-2.9e-05,-5.3e-05
-4.8e-05,-7.6e-05
-5.9e-05,-6.9e-05
-5.6e-05,-7.4e-05
-3.1e-05,-5.3e-05
-3e-05,-5.6e-05
-2.5e-05,-2.6e-05
-3.5e-05,-3.6e-05
-4e-05,-4.3e-05
-3.4e-05,-5.7e-05
-2.3e-05,-3.4e-05
-1.5e-05,-1.5e-05
-1.5e-05,-2.5e-05
4e-06,6e-06
-7e-06,8e-06
1.7e-05,1.3e-05
1.9e-05,2.1e-05
1.9e-05,3.6e-05
2.4e-05,4.7e-05
5.6e-05,9.1e-05
8.8e-05,0.000105
0.000125,0.000144
0.000127,0.000143
0.000145,0.000182
0.000177,0.000203
0.000188,0.000224
0.000191,0.000232
0.000209,0.000257
0.000204,0.000274
0.000213,0.000272
0.000188,0.000276
0.000214,0.000302
0.000215,0.000277
0.000177,0.000241
0.000179,0.000253
0.000179,0.000238
0.000153,0.000218
0.000151,0.000186
0.000139,0.000159
0.000132,0.000204
0.000131,0.000211
0.00011,0.000179
9.5e-05,0.000159
9e-05,0.000133
8.5e-05,0.000107
5.7e-05,0.000114
5.1e-05,0.000106
3.6e-05,6.7e-05
3.2e-05,6.4e-05
2.5e-05,3.4e-05
-6e-06,2.6e-05
2e-06,2.5e-05
-6e-06,1.3e-05
-1e-06,1.7e-05
-3.4e-05,4e-06
-3.5e-05,1.1e-05
