EEG_Fp1,EEG_Fp2
0.000301,0.000407
0.000327,0.000435
0.000287,0.000411
0.00026,0.000425
0.000271,0.000401
0.000282,0.00041
0.000263,0.000403
0.000226,0.000387
0.000266,0.000431
0.000279,0.0004
0.000253,0.000414
0.000242,0.000435
0.000232,0.000428
0.000247,0.000438
0.000251,0.000431
0.000258,0.000461
0.000195,0.000416
0.000198,0.000406
0.000205,0.000395
0.000199,0.000409
0.000185,0.000401
0.000197,0.000403
0.000212,0.000394
0.000146,0.000343
0.000143,0.000365
0.000148,0.000369
0.000156,0.000382
0.000187,0.00042
0.000114,0.00037
0.000135,0.000373
0.000147,0.00038
0.000202,0.000399
0.000135,0.000369
0.00014,0.000401
0.00018,0.000437
0.000139,0.000387
0.000111,0.000386
8.1e-05,0.000401
0.000104,0.000426
0.00014,0.000432
0.000149,0.000446
0.000113,0.000429
0.000103,0.000429
0.000127,0.000464
0.000122,0.000455
6.9e-05,0.000461
0.0001,0.00047
0.000103,0.000476
8.7e-05,0.000443
0.000118,0.000496
9.3e-05,0.000503
8.2e-05,0.000478
9.6e-05,0.000498
7.5e-05,0.00049
8.6e-05,0.000523
0.000108,0.000512
7.6e-05,0.000495
9.7e-05,0.000534
8e-05,0.000542
6.9e-05,0.000534
6.6e-05,0.000528
9.4e-05,0.000554
3.5e-05,0.000518
5.8e-05,0.000547
5.2e-05,0.000562
4.1e-05,0.000533
-2.6e-05,0.000497
4.4e-05,0.000598
2.5e-05,0.00056
6.6e-05,0.000571
2.6e-05,0.000583
6.3e-05,0.000625
2.3e-05,0.000589
2.7e-05,0.000563
1.7e-05,0.000574
-3.6e-05,0.000564
1.2e-05,0.000584
4.2e-05,0.000571
3e-05,0.000572
2.6e-05,0.0006
5.9e-05,0.000604
9.4e-05,0.000641
3.9e-05,0.00059
-1.7e-05,0.000546
-4.3e-05,0.000524
-5.9e-05,0.000542
-6.9e-05,0.000531
-4.2e-05,0.000577
-2.6e-05,0.000598
2.6e-05,0.000608
8.3e-05,0.000641
7.3e-05,0.000605
7.2e-05,0.000599
6e-05,0.000632
8.5e-05,0.00063
8.9e-05,0.000625
4.4e-05,0.000626
6.8e-05,0.000663
-4e-06,0.000569
2.8e-05,0.00059
1.9e-05,0.000593
1.2e-05,0.000583
4.3e-05,0.000602
0.0001,0.00062
0.000124,0.000636
8e-05,0.000582
8.1e-05,0.000557
0.000145,0.000597
0.000122,0.000581
6.3e-05,0.000561
0.000114,0.000597
0.000102,0.000565
9.4e-05,0.000542
9.7e-05,0.000569
9.7e-05,0.000565
0.000147,0.000594
