EEG_Fp1,EEG_Fp2
0.000324,0.000267
0.000324,0.000275
0.00032,0.00028
0.00029,0.000261
0.00029,0.000263
0.000311,0.000274
0.00028,0.000232
0.000234,0.000178
0.000213,0.000159
0.000232,0.000163
0.000218,0.000136
0.000164,8.8e-05
0.000143,6.6e-05
0.000165,7.3e-05
0.000152,5.9e-05
0.000108,2.2e-05
8.1e-05,-4e-06
9.6e-05,4e-06
0.000114,6e-06
8.4e-05,-1.4e-05
5.9e-05,-4.2e-05
3.9e-05,-6.9e-05
6.7e-05,-3.7e-05
3.6e-05,-7.3e-05
-9e-06,-0.000119
-1e-05,-0.000108
2.1e-05,-8.1e-05
4e-06,-9.4e-05
-1.6e-05,-0.000115
-2.8e-05,-0.000132
-1.3e-05,-0.000109
-4e-06,-0.000106
-3.8e-05,-0.000134
-6e-05,-0.000147
-3.6e-05,-0.000115
-1.8e-05,-9.3e-05
-4.5e-05,-0.000122
-4.6e-05,-0.000137
-4.7e-05,-0.000129
-2e-05,-9.9e-05
-2.4e-05,-0.000101
-7e-05,-0.00015
-7.1e-05,-0.00015
-5.5e-05,-0.000132
-5.5e-05,-0.000125
-8.4e-05,-0.000149
-8.9e-05,-0.000152
-7.6e-05,-0.000131
-5.3e-05,-0.000107
-7.6e-05,-0.000131
-9.8e-05,-0.000139
-7.2e-05,-0.000118
-5.9e-05,-0.000103
-8e-05,-0.000122
-0.00011,-0.000147
-9.1e-05,-0.000129
-7.1e-05,-0.000106
-7.6e-05,-0.000118
-0.000116,-0.000142
-0.00011,-0.000127
-7.6e-05,-8.9e-05
-6.8e-05,-8.2e-05
-9.1e-05,-0.000116
-7.7e-05,-9.9e-05
-6.8e-05,-8.9e-05
-5.6e-05,-7.2e-05
-8.6e-05,-0.000106
-0.000111,-0.000127
-0.000106,-0.000111
-6.6e-05,-7.6e-05
-8.3e-05,-9.3e-05
-0.000116,-0.000129
-0.000117,-0.000109
-7.4e-05,-5e-05
-5.4e-05,-3.4e-05
-7.9e-05,-5.1e-05
-9.1e-05,-7.3e-05
-8.3e-05,-4.8e-05
-4.6e-05,-1e-05
-8.9e-05,-5.6e-05
-0.000107,-8.4e-05
-7.7e-05,-4.9e-05
-6.8e-05,-3.8e-05
-9.9e-05,-6.3e-05
-0.000111,-7.7e-05
-9e-05,-4.2e-05
-5.7e-05,-1.5e-05
-7.4e-05,-2.9e-05
-0.000115,-6.2e-05
-9e-05,-3e-05
-5.6e-05,-0.0
-6.4e-05,-5e-06
