EEG_Fp1,EEG_Fp2
0.000113,-1.3e-05
8.9e-05,2.5e-05
1e-05,7.6e-05
2e-05,0.000104
9.5e-05,0.00011
2.5e-05,6.7e-05
-2.8e-05,9.1e-05
-7e-06,4.5e-05
8.1e-05,7.1e-05
0.000107,9.9e-05
8.8e-05,0.000101
5.5e-05,9.3e-05
9.1e-05,8.2e-05
0.000137,3.9e-05
8.2e-05,3e-05
4e-06,-4e-05
4.2e-05,-8.9e-05
8.8e-05,-0.000127
6.3e-05,-0.000123
1e-06,-9.2e-05
2.9e-05,-9.8e-05
0.000128,-5.8e-05
0.000123,-4.8e-05
5.1e-05,-5.3e-05
6.7e-05,-5e-05
0.000138,1.3e-05
0.000143,-4e-06
6.6e-05,-5.4e-05
1.2e-05,-0.000105
0.000113,-0.000143
0.00015,-0.000136
9.8e-05,-6.6e-05
4.9e-05,-2.7e-05
9.1e-05,-5e-05
0.000155,-0.000109
0.000154,-0.000149
5.2e-05,-0.000152
0.00011,-0.000122
0.000137,-0.000143
0.000113,-0.000156
6.7e-05,-0.000151
9e-05,-0.000131
0.000135,-0.00013
0.000163,-0.000115
8.9e-05,-0.000116
0.000101,-0.000155
0.000154,-0.00013
0.000151,-8.5e-05
8.3e-05,-8e-05
5.1e-05,-0.00012
0.000129,-0.000118
0.000168,-6.1e-05
8.9e-05,-4.8e-05
3e-05,-1.9e-05
1.2e-05,-3.9e-05
0.0001,-3.9e-05
9.3e-05,-1e-06
6.9e-05,5e-06
6.5e-05,5.7e-05
9.1e-05,1.6e-05
7.8e-05,-0.0
6e-06,1e-05
2.1e-05,-2.1e-05
8.2e-05,-6e-05
0.000104,-4.8e-05
3.8e-05,-2.9e-05
-1.5e-05,6.9e-05
1.1e-05,9e-05
8.5e-05,0.000105
4.8e-05,3.3e-05
1.5e-05,-1.9e-05
4.9e-05,-4.2e-05
0.000129,-1.7e-05
9.5e-05,-2.5e-05
0.0,-8.9e-05
-1.3e-05,-0.000101
8.2e-05,-7.6e-05
0.000111,-5.5e-05
4.6e-05,-6.6e-05
1e-06,-0.00011
5.8e-05,-0.000116
0.000109,-6.7e-05
3.4e-05,-5.5e-05
-7.1e-05,-7e-05
-2e-06,-9.4e-05
8.5e-05,-9.3e-05
5.5e-05,-8.7e-05
-1.7e-05,-6.5e-05
1.6e-05,-8e-05
8.3e-05,-0.000152
9.7e-05,-0.00012
2.3e-05,-8.3e-05
3.6e-05,-6.9e-05
0.000131,-6e-05
0.000103,-7.6e-05
3.3e-05,-4.1e-05
0.0,-8.7e-05
3.7e-05,-0.00015
9.4e-05,-0.000134
2.4e-05,-0.000165
-9e-06,-0.000152
3.9e-05,-0.000117
9.2e-05,-0.000135
7e-05,-0.000114
-1.7e-05,-8.7e-05
2e-06,-8.8e-05
6.7e-05,-0.00012
9.1e-05,-0.000106
-1.3e-05,-0.000101
-3e-06,-8.9e-05
7.3e-05,-0.000147
0.000108,-0.000148
3.2e-05,-0.000149
-0.0,-0.000122
7e-05,-4.8e-05
0.000126,6e-06
5.7e-05,1.7e-05
-4e-06,-5.1e-05
4.2e-05,-6.6e-05
9.1e-05,-7.3e-05
4.8e-05,-7.9e-05
-5e-06,-7.6e-05
3.1e-05,-7.9e-05
0.000103,-0.000116
9e-05,-0.000107
1.6e-05,-9.6e-05
1.5e-05,-0.000139
0.000108,-0.000105
9.4e-05,-5.3e-05
1.3e-05,-5.5e-05
-0.0,-1.9e-05
6.8e-05,-3.2e-05
9.7e-05,-4.6e-05
8e-05,-2.7e-05
2e-05,-3.8e-05
6.3e-05,-2.8e-05
0.000127,-1e-06
7.3e-05,4.2e-05
1.9e-05,2.2e-05
6.3e-05,1.8e-05
0.00013,5.1e-05
0.00011,5.8e-05
6.3e-05,3.9e-05
2.6e-05,4e-05
0.000107,8.8e-05
9.3e-05,0.000121
1.7e-05,6.6e-05
-1.3e-05,4.9e-05
4.8e-05,2.3e-05
6.5e-05,-2.7e-05
3.5e-05,-0.000101
-7e-06,-9.4e-05
3e-06,-8.7e-05
6.3e-05,-4e-06
