EEG_Fp1,EEG_Fp2
-0.000182,-0.000196
-0.000166,-0.000179
-0.000186,-0.000219
-0.00019,-0.000208
-0.000169,-0.000178
-0.000131,-0.000147
-0.000185,-0.000216
-0.000181,-0.000211
-0.00016,-0.000188
-0.000138,-0.000155
-0.000176,-0.000199
-0.00018,-0.000203
-0.000175,-0.0002
-0.00015,-0.000163
-0.00015,-0.000167
-0.000173,-0.000194
-0.000176,-0.00019
-0.000152,-0.000159
-0.00014,-0.000156
-0.00018,-0.000202
-0.000173,-0.000196
-0.000158,-0.000169
-0.00013,-0.000146
-0.000167,-0.000187
-0.000163,-0.00018
-0.000156,-0.000168
-0.000137,-0.00014
-0.000163,-0.00018
-0.000164,-0.00018
-0.000173,-0.000181
-0.000143,-0.000157
-0.00013,-0.000161
-0.000157,-0.00019
-0.000148,-0.000172
-0.00014,-0.000158
-0.000132,-0.000144
-0.000165,-0.000189
-0.000154,-0.000173
-0.000122,-0.000138
-0.000102,-0.000111
-0.00013,-0.000159
-0.000143,-0.000173
-0.000146,-0.000168
-0.000117,-0.000136
-0.000143,-0.000169
-0.000156,-0.00019
-0.000149,-0.000171
-0.000118,-0.000129
-0.000139,-0.000155
-0.000165,-0.00019
-0.000137,-0.000167
-0.00013,-0.000144
-0.000108,-0.000134
-0.00014,-0.000178
-0.000151,-0.00018
-0.000125,-0.000145
-0.000102,-0.000114
-0.000135,-0.000166
-0.000143,-0.000172
-0.000129,-0.000157
-8.9e-05,-0.000114
-0.000137,-0.000165
-0.000156,-0.000178
-0.000118,-0.000141
-9.3e-05,-0.000107
-0.000125,-0.000139
-0.000144,-0.000177
-0.000133,-0.000167
-9.6e-05,-0.00013
-0.000112,-0.000139
-0.000141,-0.000177
-0.000135,-0.000173
-0.000118,-0.000136
-0.000109,-0.000118
-0.000112,-0.000144
-0.000132,-0.000169
-0.000126,-0.000153
-0.000104,-0.000118
-0.000117,-0.000144
-0.000131,-0.000158
-0.000135,-0.000161
-0.000104,-0.000122
-9.7e-05,-0.000132
-0.000133,-0.00017
-0.000133,-0.00016
-0.000106,-0.000123
-0.000101,-0.000123
-0.000144,-0.000175
-0.000118,-0.000143
-9.6e-05,-0.000113
-5.5e-05,-6.3e-05
-4.4e-05,-5.2e-05
-0.000153,-0.000213
-0.000118,-0.000164
-8.5e-05,-0.000109
-0.000111,-0.000134
-0.000118,-0.000155
-9.9e-05,-0.000131
-9.6e-05,-0.000121
-0.000107,-0.000139
-0.00012,-0.000157
-0.000126,-0.00015
-8.5e-05,-0.000106
-8.4e-05,-0.0001
-0.000112,-0.000133
-0.000105,-0.000136
-0.000103,-0.000131
-7.4e-05,-9.8e-05
-0.000105,-0.000133
-9.4e-05,-0.000127
-0.000109,-0.00013
-7.5e-05,-9.7e-05
-9e-05,-0.000131
-0.00012,-0.000169
-0.000107,-0.000132
-8.4e-05,-0.000101
-8.9e-05,-0.000117
-0.00011,-0.000138
-0.000106,-0.000138
-8.6e-05,-0.000114
-6.6e-05,-0.000101
-0.000107,-0.000181
-0.000102,-0.000157
-0.000101,-0.000126
-6.2e-05,-7.8e-05
-8.7e-05,-0.000125
-0.000131,-0.000161
-0.000127,-0.000134
-7.9e-05,-0.000102
-9.8e-05,-0.000146
-0.000114,-0.00016
-0.00011,-0.000142
-9.5e-05,-0.000118
-0.000119,-0.000148
-0.000127,-0.000169
-0.000145,-0.000185
-0.000113,-0.000145
-9e-05,-0.000128
-0.000122,-0.00017
-0.000105,-0.000154
-9.6e-05,-0.000133
-6.6e-05,-0.000106
-0.000111,-0.000153
-0.000101,-0.000146
-0.000109,-0.000148
-7.6e-05,-0.000108
-9.7e-05,-0.000133
-0.000119,-0.00015
-9.8e-05,-0.000141
-6.8e-05,-9.7e-05
-7.7e-05,-0.00012
-0.000106,-0.000154
-0.000104,-0.000135
-9.1e-05,-0.000117
-9.4e-05,-0.000124
-0.000114,-0.000152
-0.000101,-0.000146
-8.8e-05,-0.000111
-7.4e-05,-9.2e-05
-9.2e-05,-0.000127
-0.000106,-0.000141
-8.4e-05,-0.000114
-6.6e-05,-9e-05
-6.6e-05,-0.000101
-8.2e-05,-0.000117
-5.1e-05,-9.4e-05
-2.5e-05,-5.3e-05
-3.4e-05,-6.6e-05
-4.5e-05,-9.5e-05
-4.7e-05,-8.6e-05
1.8e-05,-1.4e-05
2.1e-05,-6e-06
-2e-06,-4.4e-05
5e-06,-2.8e-05
3.6e-05,1.1e-05
7.1e-05,4.6e-05
2.5e-05,-1.5e-05
3e-05,-7e-06
6.4e-05,3.9e-05
8.9e-05,7.2e-05
6.6e-05,3.9e-05
3.5e-05,4e-06
6.4e-05,4e-05
8.9e-05,7.1e-05
5.1e-05,2.2e-05
3e-05,1e-06
3e-05,2.1e-05
3.8e-05,3.3e-05
4.2e-05,2.8e-05
8e-06,6e-06
-2.3e-05,-1.7e-05
-1e-06,8e-06
1.2e-05,2.4e-05
-8e-06,-1.9e-05
-2.1e-05,-3.7e-05
4e-06,-8e-06
1e-05,4e-06
-3.5e-05,-4.9e-05
-5e-05,-7.1e-05
-4.5e-05,-7.4e-05
-1.6e-05,-4.1e-05
-2.9e-05,-7e-05
-5.6e-05,-0.000107
-6.4e-05,-0.000106
-6.3e-05,-9.2e-05
-4.2e-05,-8.3e-05
-6.8e-05,-0.000122
-9.1e-05,-0.000139
-0.0001,-0.000141
-8e-05,-0.000118
-0.000112,-0.00016
-0.000128,-0.000174
-0.000125,-0.000166
-0.000106,-0.000141
-0.000129,-0.000177
-0.000148,-0.000194
-0.000155,-0.000195
-0.000148,-0.00018
-0.000138,-0.000178
-0.000163,-0.000212
-0.000173,-0.000214
-0.000176,-0.000212
-0.000176,-0.000221
-0.000182,-0.000228
-0.000183,-0.000223
-0.00017,-0.000207
-0.000156,-0.000196
-0.00019,-0.00023
-0.00018,-0.000222
-0.000188,-0.000218
-0.000189,-0.000219
-0.000194,-0.000229
-0.000205,-0.00024
-0.000205,-0.000245
-0.000196,-0.000229
-0.000194,-0.000233
-0.000192,-0.000228
-0.000198,-0.00023
-0.000212,-0.000245
-0.000229,-0.000253
-0.0002,-0.000244
-0.000219,-0.000261
-0.000215,-0.00025
-0.000218,-0.000249
-0.000212,-0.000246
-0.000194,-0.000229
-0.000199,-0.000238
-0.00022,-0.00026
-0.000207,-0.000242
-0.000179,-0.000224
-0.000211,-0.000249
-0.000212,-0.000247
-0.000211,-0.000249
-0.000209,-0.000249
-0.000192,-0.000235
-0.000206,-0.000245
-0.000239,-0.000273
-0.000176,-0.00022
-0.000167,-0.00021
-0.000228,-0.000261
-0.000218,-0.00025
-0.000209,-0.000244
-0.000197,-0.000235
-0.000203,-0.000235
-0.000211,-0.000241
-0.000203,-0.000234
-0.000191,-0.000224
-0.000201,-0.000235
-0.00022,-0.000253
-0.000209,-0.000232
-0.000181,-0.000196
-0.00019,-0.000209
-0.00019,-0.000212
-0.000206,-0.000233
-0.000187,-0.000215
-0.000161,-0.000189
-0.000196,-0.000221
-0.0002,-0.00022
-0.000193,-0.000207
-0.000157,-0.000179
-0.000172,-0.000197
-0.000191,-0.00022
-0.000174,-0.000197
-0.000137,-0.00016
-0.000157,-0.000174
-0.000157,-0.000176
-0.00016,-0.000184
-0.000152,-0.00018
-0.000151,-0.000171
-0.000163,-0.000179
-0.000156,-0.000169
-0.000145,-0.000166
-0.000146,-0.000172
-0.000153,-0.000176
-0.000152,-0.000173
-0.000147,-0.000172
-0.000136,-0.000161
-0.000159,-0.00018
-0.000154,-0.000169
-0.000148,-0.00017
-0.000151,-0.000178
-0.00018,-0.000203
-0.000179,-0.000191
-0.000173,-0.000193
-0.000165,-0.000199
-0.000153,-0.000191
-0.000174,-0.000192
-0.000161,-0.00018
-0.00015,-0.000175
-0.000154,-0.000178
-0.000167,-0.000181
-0.000151,-0.000172
-0.000142,-0.000176
-0.000145,-0.000179
-0.000142,-0.000171
-0.000149,-0.000169
-0.000168,-0.000188
-0.000137,-0.000166
-0.000136,-0.00016
-0.000142,-0.000164
-0.000138,-0.00016
-0.000139,-0.000171
-0.00014,-0.000164
-0.000157,-0.000177
-0.000162,-0.000183
-0.000156,-0.00018
-0.000152,-0.00018
-0.000149,-0.00017
-0.000141,-0.000156
-0.000143,-0.000161
-0.000145,-0.000161
-0.000156,-0.000177
-0.000155,-0.000167
-0.000148,-0.000162
-0.000141,-0.000162
-0.000157,-0.000173
-0.000148,-0.000158
-0.000148,-0.00016
-0.000154,-0.000174
-0.000139,-0.00016
-0.000113,-0.000125
-9.7e-05,-0.000106
-0.000114,-0.000141
-0.000134,-0.000158
-0.00012,-0.000146
-0.000119,-0.000135
-0.000137,-0.000166
-0.000141,-0.00016
-0.000129,-0.000145
-0.000107,-0.000122
-0.00011,-0.000133
-0.000141,-0.000176
-0.000143,-0.000169
-0.000118,-0.00013
-0.000129,-0.000144
-0.000166,-0.000187
-0.000131,-0.00017
-0.00011,-0.000132
-0.000105,-0.000137
-0.000133,-0.00017
-0.000125,-0.000156
-0.000124,-0.000148
-9.3e-05,-0.00012
-0.000112,-0.000148
-0.000127,-0.00017
-0.000121,-0.000165
-0.000109,-0.00014
-0.000121,-0.000158
-0.000143,-0.000184
-0.000141,-0.000175
-0.000119,-0.000145
-0.000118,-0.000159
-0.00013,-0.000169
-0.000129,-0.000162
-0.000123,-0.000148
-0.000114,-0.00014
-0.000133,-0.000174
-0.000135,-0.000171
-0.000127,-0.000151
-0.000111,-0.000139
-0.000138,-0.000186
-0.000118,-0.000163
-0.00011,-0.000143
-8.8e-05,-0.000127
-0.00011,-0.000151
-0.000135,-0.000173
-0.000113,-0.000151
-9.2e-05,-0.000118
-8.2e-05,-0.000122
-0.000114,-0.000167
-0.0001,-0.000137
-7.9e-05,-0.000111
-6.9e-05,-9.2e-05
-0.000135,-0.00016
-0.000119,-0.000151
-9.2e-05,-0.000143
-6e-05,-9.9e-05
-0.0001,-0.000135
-0.000114,-0.000139
-9.2e-05,-0.000129
-0.000123,-0.000141
-0.000143,-0.000173
-0.000102,-0.000174
-0.000125,-0.000158
-0.000139,-0.00016
-0.000215,-0.000127
-0.000171,-0.000186
-0.000101,-0.000215
-0.000181,-0.000186
-0.00018,-0.000247
-0.000283,-0.000162
-0.00034,-0.00016
-0.000409,-0.000344
-0.00026,-0.000291
-0.000222,-0.000283
-0.000287,-0.000467
-0.000425,-0.000474
-0.00037,-0.00046
-7.6e-05,-0.000248
-6.5e-05,-0.000164
-0.000218,-0.000148
8.4e-05,1e-06
0.00021,-3.1e-05
4.5e-05,-0.000168
0.000194,-0.000179
0.000142,-6.1e-05
9.3e-05,-5.1e-05
0.000154,-0.00013
0.00021,-0.000119
-0.000106,-0.0003
0.00039,-0.000216
0.000435,-4.9e-05
0.000326,-8.5e-05
0.000292,-0.000114
0.000307,-8.8e-05
0.000238,-0.000206
0.00031,-0.000102
0.000397,-7.6e-05
0.00037,-5.5e-05
0.000377,-8.2e-05
0.000339,-0.000111
0.000267,-8.4e-05
0.000294,-9.7e-05
0.000468,-3.3e-05
0.000414,-7.4e-05
0.000394,-7.5e-05
0.000334,-0.000121
0.00035,-6.2e-05
0.000316,-7.1e-05
0.000285,-5.8e-05
0.000331,-8.4e-05
0.000358,-3.1e-05
0.000283,-0.000104
0.000259,-0.000118
0.000261,-0.000108
0.000353,-5e-06
0.000199,-9.6e-05
0.000329,-8.7e-05
0.000346,-6.8e-05
0.000321,-8.9e-05
0.000287,-3e-05
0.000262,-6.4e-05
0.000211,-0.000131
0.000201,-0.000133
0.000251,-1.4e-05
0.000198,-5e-05
0.000209,-7.1e-05
0.000236,-7.1e-05
0.000223,-5.9e-05
0.000216,-8e-05
0.000155,-0.000129
0.000116,-0.000146
0.000131,-0.000105
0.000146,-8.6e-05
9e-05,-0.000136
0.000115,-0.000107
8.3e-05,-0.000104
0.000118,-8.4e-05
6.3e-05,-0.000147
7.4e-05,-0.000141
0.000118,-9.7e-05
9.5e-05,-0.000122
7e-06,-0.000174
2.2e-05,-0.000137
5e-05,-0.000114
5.1e-05,-7.6e-05
5.5e-05,-0.000104
4.1e-05,-0.000156
-6e-06,-0.000187
1.7e-05,-0.000122
3.8e-05,-0.000116
4.6e-05,-9.8e-05
-1.1e-05,-0.000121
-2.3e-05,-0.000104
1.6e-05,-9.9e-05
-8e-06,-0.000137
-1.8e-05,-0.000139
3e-06,-0.000121
-1.6e-05,-0.000109
-0.000114,-0.00014
-6.8e-05,-0.000168
-3e-05,-0.000154
-3e-06,-8.2e-05
3.8e-05,-4.8e-05
-1.5e-05,-0.000102
-5.8e-05,-0.000129
-5.1e-05,-0.000108
-6.6e-05,-9.1e-05
-8.5e-05,-0.000138
-3.7e-05,-0.000135
-5.6e-05,-9.3e-05
-4.4e-05,-7.8e-05
-5.1e-05,-0.000105
-4.8e-05,-0.000135
-0.000106,-9.2e-05
-0.000101,-5.5e-05
-0.000122,-0.000123
-0.000147,-0.000156
-0.000113,-0.000157
-5.3e-05,-9e-05
-5.7e-05,-0.000114
-8.5e-05,-9.9e-05
-0.000108,-0.000106
-0.000109,-0.000101
-0.000146,-0.000113
-0.00016,-0.000147
-0.000177,-0.000169
-0.000153,-0.000132
-0.000145,-0.000114
-0.000182,-0.000166
-0.000206,-0.000181
-0.000152,-0.000148
-8.5e-05,-6.9e-05
-0.000127,-0.000121
-0.000203,-0.000174
-0.000282,-0.000203
-0.000186,-0.000156
-0.000163,-0.000133
-0.00016,-0.000145
-0.000203,-0.000166
-0.000182,-0.000142
-0.000222,-0.000155
-0.000228,-0.000186
-0.000186,-0.000154
-0.000209,-0.000132
-0.000221,-0.000114
-0.00023,-0.000159
-0.000193,-0.000169
-0.000189,-0.000162
-0.00019,-0.000134
-0.000229,-0.000148
